event_id_cnty,event_date,year,disorder_type,event_type,sub_event_type,iso,region,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,adm2_code,adm2_name,data_as_of,run_date
MEX92696,2024-09-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Celaya,Celaya,20.5215,-100.814,Zona Franca,"On 12 September 2024, in Celaya, Guanajuato, according to witnesses, armed men shot and killed a man in Colonia Lazaro Cardenas. Another two people were also injured with stray bullets. 1 fatality.",1,MX11007,Celaya,2024-11-09,2025-11-09
MEX92710,2024-09-11,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Guanajuato,Santiago Maravatio,Santiago Maravatio,20.1724,-100.9952,Milenio; Zona Franca,"On 11 September 2024, in Santiago Maravatio, Guanajuato, armed individuals in a vehicle shot and killed a woman who was a judge who was in a car going to Yuriria. The victim was along with two police officers who were guarding her and were also killed. 3 fatalities.",3,MX11036,Santiago MaravatÃ­o,2024-11-09,2025-11-09
MEX92754,2024-09-10,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,20.6386,-103.3072,La Jornada; Mural,"On 10 September 2024, in Tlaquepaque, Jalisco, armed men on a motorbike shot at a car, killing a woman and injuring a man (drive-by). 1 fatality.",1,MX14098,San Pedro Tlaquepaque,2024-11-09,2025-11-09
MEX92757,2024-09-10,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,México,Capulhuac,Capulhuac de Mirafuentes,19.1923,-99.4645,Milenio,"Around 10 September 2024 (month of), in Capulhuac de Mirafuentes, Mexico, a person was killed and the body was found in an advanced state of decomposition, wrapped in a blanket and with the hands tied up in Barrio Molino de San Cayetano. 1 fatality.",1,MX15019,Capulhuac,2024-11-09,2025-11-09
MEX92766,2024-09-11,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,México,Tianguistenco,Santiago Tianguistenco de Galeana,19.1812,-99.4674,Milenio,"On 11 September 2024, in Santiago Tianguistenco de Galeana, Mexico, several armed men kidnapped three chicken vendors. They were killed and hours later their bodies were found in colonia Granjas. The attack was related to extortion. 3 fatalities.",3,MX15101,Tianguistenco,2024-11-09,2025-11-09
MEX92780,2024-09-10,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Morelos,Cuautla,Cuautla,18.8128,-98.9553,Diario de Morelos,"On 10 September 2024, in Cuatla, Morelos, police officers and two suspected extortionists clashed around the pantheon of Jardines del Recuerdo and Libramiento de Cuautla. The two suspects were arrested. There were no casualties.",0,MX17006,Cuautla,2024-11-09,2025-11-09
MEX92787,2024-09-12,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Nayarit,Huajicori,Huajicori,22.6396,-105.3315,La Jornada; Milenio,"On 12 September 2024, in Huajicori, Nayarit, there was an armed clash between members of the Sinaloa Cartel and the Jalisco New Generation Cartel. At least eleven armed men were killed. 11 fatalities.",11,MX18005,Huajicori,2024-11-09,2025-11-09
MEX92791,2024-09-12,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Nuevo León,Galeana,Galeana,24.825,-100.0768,Milenio,"On 12 September 2024, in Galeana, Nuevo Leon, there was an armed clash between armed individuals and the state police in the city center. Two people were injured. Three people were arrested. Drugs were seized. 2 injured.",0,MX19017,Galeana,2024-11-09,2025-11-09
MEX92796,2024-09-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Nuevo León,Juarez,Benito Juarez,25.6513,-100.106,Milenio,"On 12 September 2024, in Benito Juarez, Nuevo Leon, two armed individuals entered a house and shot and killed a man in Colonia Paseo del Acueducto. They also injured another one. The house is known to be drug dealing point. 1 fatality.",1,MX19031,JuÃ¡rez,2024-11-09,2025-11-09
MEX92806,2024-09-11,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Nuevo León,San Nicolas de los Garza,San Nicolas de los Garza,25.7553,-100.2896,Milenio,"On 11 September 2024, in San Nicolas de los Garza, Nuevo Leon, according to witnesses, armed men who arrived in a vehicle shot at three people outside a store. One person was killed and another two were injured. 1 fatality.",1,MX19046,San NicolÃ¡s de los Garza,2024-11-09,2025-11-09
MEX92807,2024-09-13,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Nuevo León,San Nicolas de los Garza,San Nicolas de los Garza,25.7553,-100.2896,Milenio,"On 13 September 2024, in San Nicolas de los Garza, Nuevo Leon, a man was shot and killed in Colonia Vicente Guerrero. The perpetrators were two armed men travelling on a motorcycle. 1 fatality.",1,MX19046,San NicolÃ¡s de los Garza,2024-11-09,2025-11-09
MEX92809,2024-09-10,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Nuevo León,Santa Catarina,Ciudad Santa Catarina,25.6744,-100.4617,Milenio,"On 10 September 2024, in Ciudad Santa Catarina, Nuevo Leon, according to witnesses, two armed men entered a house and killed a man in colonia 27 de Mayo. The house is known to be a drug dealing point. 1 fatality.",1,MX19048,Santa Catarina,2024-11-09,2025-11-09
MEX92810,2024-09-10,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Oaxaca,Santa Cruz Xoxocotlan,Santa Cruz Xoxocotlan,17.0273,-96.7344,Quadratin Oaxaca,"On 10 September 2024, in Santa Cruz Xoxocotlan, Oaxaca, armed individuals shot from a vehicle and killed a man that was driving a motorbike on the 'ex-Garita bridge', a few meters from Cumbres school, in the Central Valley of Oaxaca (drive-by). 1 fatality.",1,MX20385,Santa Cruz XoxocotlÃ¡n,2024-11-09,2025-11-09
MEX92819,2024-09-12,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Puebla,Tehuacan,Tehuacan,18.4622,-97.392,Milenio,"On 12 September 2024, in Tehuacan, Puebla, there was an armed clash between five armed individuals and the municipal police after another armed clash among armed individuals (coded separately). There were no casualties. Five people were arrested.",0,MX21156,TehuacÃ¡n,2024-11-09,2025-11-09
MEX92841,2024-09-11,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Sinaloa,Culiacan,La Loma,24.3802,-107.2261,La Jornada,"On 11 September 2024, in La Loma (Loma de Redo), Sinaloa, there was an armed clash between rival armed groups. This event was replicated in other locations in the municipality (coded separately). The armed men also shot at a vehicle from a farm company. The event is likely related to the ongoing fight between the Sinaloa Cartel factions of Los Mayitos and Los Chapitos gangs in the municipality of Culiacan that started on 9 September. Casualties unknown.",0,MX25006,CuliacÃ¡n,2024-11-09,2025-11-09
MEX92854,2024-09-10,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Sinaloa,Rosario,Los Arrayanes,23.1297,-105.8741,Sinaloa Hoy,"On 10 September 2024, in Los Arrayanes, Sinaloa, armed individuals and army officers clashed, resulting in the dead of an officer. Officers also seized four vehicles (two of them armored) and weapons. The event is likely related to the ongoing fight between the Sinaloa Cartel factions of Los Mayitos and Los Chapitos gangs in the municipality of Culiacan that started on 9 September (coded separately) and a persecution that army officers initiated on Mexico 15 road (coded separately). 1 fatality.",1,MX25014,Rosario,2024-11-09,2025-11-09
MEX92855,2024-09-11,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Sinaloa,San Ignacio,San Ignacio,23.9406,-106.4255,La Jornada,"On 11 September 2024, in San Ignacio, Sinaloa, military officers clashed with members of a criminal group during a patrol after recent clashes in the state. Four people were arrested among this clash and another one in Eldorado (coded separately). According to the authorities, these events come amid a possible war between the 'Chapitos' and 'Mayos' factions of the Sinaloa Cartel. Casualties unknown.",0,MX25016,San Ignacio,2024-11-09,2025-11-09
MEX92865,2024-09-11,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Tabasco,Centro,Villahermosa,17.9878,-92.9194,Tabasco Hoy,"Around 11 September 2024 (as reported), in Villahermosa, Tabasco, a man was killed and his body was found with a message in colonia Casa Blanca. 1 fatality.",1,MX27004,Centro,2024-11-09,2025-11-09
MEX92867,2024-09-11,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Tabasco,Comalcalco,Comalcalco,18.266,-93.225,Tabasco Hoy,"On 11 September 2024, in Comalcalco, Tabasco, according to witnesses, two armed men shot and killed a man in colonia Morelos. 1 fatality.",1,MX27005,Comalcalco,2024-11-09,2025-11-09
MEX92898,2024-09-10,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Zacatecas,Zacatecas,Zacatecas,22.7761,-102.5718,El Siglo de Durango,"Around 10 September 2024 (as reported), near Zacatecas, Zacatecas, gangs and army officers clashed on km. 63 of Zacatecas-Aguascalientes road, injuring a minor who was transferred to a hospital. It is not known if the injured is linked to the clash or a collateral victim. Army officers seized three fire arms and arrested a man, who affirmed that the armed individuals were driving three vans and conducting the abduction of a huachicolero at the time of the clash. The whereabouts of the abducted man are unknown.",0,MX32056,Zacatecas,2024-11-09,2025-11-09
MEX92837,2024-09-11,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Sinaloa,Culiacan,Baila,24.1825,-106.973,La Jornada,"On 11 September 2024, in Baila, Sinaloa, there was an armed clash between rival armed groups. This event was replicated in other locations in the municipality (coded separately). The event is likely related to the ongoing fight between the Sinaloa Cartel factions of Los Mayitos and Los Chapitos gangs in the municipality of Culiacan that started on 9 September. Casualties unknown.",0,MX25006,CuliacÃ¡n,2024-11-09,2025-11-09
MEX92901,2024-09-17,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Baja California,Playas de Rosarito,Playas de Rosarito,32.3637,-117.0545,AFN - Tijuana; Zeta Tijuana,"On 17 September 2024, in Playas de Rosarito, Baja California, two armed individuals shot at municipal police officers that approached to arrest them on Corredor 2000 by Colonia Los Arroyos, initiating a clash and a persecution. The persecution ended on a path 200 meters from Corredor 2000 in direction to the municipality of Tijuana, where police officers shot and killed the armed individuals. 2 fatalities.",2,MX02005,Playas de Rosarito,2024-11-09,2025-11-09
MEX92903,2024-09-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,Zeta Tijuana,"Around 12 September 2024 (month of), in Tijuana, Baja California, a person was killed and the body was found with signs of violence and in an advanced state of decomposition with the hands tied up in colonia Valle Imperial. 1 fatality.",1,MX02004,Tijuana,2024-11-09,2025-11-09
MEX92904,2024-09-14,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,Zeta Tijuana,"Around 14 September 2024 (as reported), in Tijuana, Baja California, a person was killed and the body was found burned in colonia Urbi Villa del Prado II. 1 fatality.",1,MX02004,Tijuana,2024-11-09,2025-11-09
MEX92905,2024-09-17,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,AFN - Tijuana,"On 17 September 2024, in Tijuana, Baja California, armed individuals shot at people in 'La Postal' Japanese take away restaurant, on Defensores de Baja California avenue, in Colonia Empleado Postal, killing a man and injuring another. The perpetrators had suspectedly followed the dead victim there, and fled in a van after the attack. 1 fatality.",1,MX02004,Tijuana,2024-11-09,2025-11-09
MEX92909,2024-09-19,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,AFN - Tijuana,"Around 19 September 2024 (as reported), in Tijuana, Baja California, four men were killed and their bodies were found with signs of violence and torture inside the trunk of a car in Colonia El Soler. 4 fatalities.",4,MX02004,Tijuana,2024-11-09,2025-11-09
MEX92912,2024-09-20,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Baja California,Tijuana,Tijuana,32.5325,-117.019,AFN - Tijuana,"Around 20 September 2024 (as reported), in Tijuana, Baja California, a man was killed and his body was found wrapped in a blanket in Colonia 20 de noviembre. 1 fatality.",1,MX02004,Tijuana,2024-11-09,2025-11-09
MEX92917,2024-09-16,2024,Political violence,Violence against civilians,Abduction/forced disappearance,484,North America,Mexico,Chiapas,Ocozocoautla de Espinosa,Ocozocoautla,16.7596,-93.3739,El Universal (Mexico),"On 16 September 2024, in Ocozocoautla, Chiapas, three armed men wearing camouflage clothing kidnapped a man after he left his home in Colonia Shanka. The whereabouts of the man remain unknown.",0,MX07061,Ocozocoautla de Espinosa,2024-11-09,2025-11-09
MEX92918,2024-09-14,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Chiapas,Tapachula,Rio Florido,14.8548,-92.3416,La Jornada,"Around 14 September 2024 (as reported), in Rio Florido, Chiapas, two men were killed and their bodies were found with signs of torture, blindfolded and their hands tied up. It is suspected that the victims are migrants as the area is known to be part of the migration route, however, this was not confirmed. 2 fatalities.",2,MX07089,Tapachula,2024-11-09,2025-11-09
MEX92921,2024-09-18,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Chiapas,Tonala,Tonala,16.0914,-93.7518,La Jornada,"On 18 September 2024, in Tonala, armed individuals opened fire at elements of the marine (Semar) who repelled the aggression and led to a chase and the crash of the armed vehicle close to Huizachal. One marine officer was injured and two armed individuals were arrested. 1 injury.",0,MX07097,TonalÃ¡,2024-11-09,2025-11-09
MEX92926,2024-09-17,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Chihuahua,Chihuahua,Chihuahua,28.6368,-106.0763,Tiempo,"Around 17 September 2024 (as reported), in Chihuahua, Chihuahua, three armed individuals entered a house in the intersection of Tierra y Libertad street and Reforma, in Colonia Revolucion, and shot and killed two men. 2 fatalities.",2,MX08019,Chihuahua,2024-11-09,2025-11-09
MEX92927,2024-09-18,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Chihuahua,Chihuahua,Chihuahua,28.6368,-106.0763,Tiempo,"On 18 September 2024, in Chihuahua, Chihuahua, three armed individuals arrived at a home, opened fire at a man in Colonia Ladrilleras. The man was injured as a result. 1 injury.",0,MX08019,Chihuahua,2024-11-09,2025-11-09
MEX92928,2024-09-18,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Chihuahua,Chihuahua,Chihuahua,28.6368,-106.0763,Tiempo,"Around 18 September 2024 (as reported), in Chihuahua, Chihuahua, a man was killed and his body was found in Colonia Camino Real. The victim was identified as a former municipal police officer. 1 fatality.",1,MX08019,Chihuahua,2024-11-09,2025-11-09
MEX92929,2024-09-18,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Chihuahua,Chihuahua,Chihuahua,28.6368,-106.0763,Tiempo,"On 18 September 2024, in Chihuahua, Chihuahua, unknown armed individuals set a vehicle on fire located on the Jimenez-Parral highway at the junction to Allende and set up a (narco) roadblock. The event occurred amid a security operation following a clash on Sunday (coded separately), and authorities are investigating whether the two events are related. There were no casualties, but bullets were found at the scene.",0,MX08019,Chihuahua,2024-11-09,2025-11-09
MEX92932,2024-09-12,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Chihuahua,Ojinaga,Manuel Ojinaga,29.5645,-104.4157,La Verdad; Milenio,"On 12 September 2024, in Manuel Ojinaga, Chihuahua, there was an armed clash between armed men against the state police and military officers around Paso de San Antonio. Seven people were arrested and weapons were seized. No casualties.",0,MX08052,Ojinaga,2024-11-09,2025-11-09
MEX92936,2024-09-20,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico - Azcapotzalco,19.4841,-99.1844,El Norte,"Around 20 September 2024 (as reported), in Ciudad de Mexico - Azcapotzalco, a man was killed and his body was found wrapped in a blanket and a message next to the body in Colonia San Pablo Xalpa. 1 fatality.",1,MX09002,Azcapotzalco,2024-11-09,2025-11-09
MEX92937,2024-09-15,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Ciudad de Mexico,Coyoacan,Ciudad de Mexico - Coyoacan,19.3502,-99.1621,El Norte; La Jornada; Metro Mx,"On 15 September 2024, in Ciudad de Mexico - Coyoacan, a man physically assaulted his partner, after which three armed men approached and shot and killed him in the intersection of Prolongacion Miguel Hidalgo and Santa Ana streets, in Colonia San Francisco Culhuacan. 1 fatality.",1,MX09003,CoyoacÃ¡n,2024-11-09,2025-11-09
MEX92940,2024-09-18,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,El Siglo de Durango,"On 18 September 2024, in Ciudad de Mexico - Cuauhtemoc, witnesses reported that armed individuals on a motorcycle opened fire at a grandfather and his grandson inside a mechanic shop killing both (drive-by). 2 fatalities.",2,MX09015,CuauhtÃ©moc,2024-11-09,2025-11-09
MEX92941,2024-09-18,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,El Proceso; La Jornada,"On 18 September 2024, in Ciudad de Mexico - Cuauhtemoc, a couple of armed individuals opened fire and killed a 71 year old woman in Colonia Doctores and then fled the scene. Both individuals were later arrested. 1 fatality.",1,MX09015,CuauhtÃ©moc,2024-11-09,2025-11-09
MEX92947,2024-09-17,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Ciudad de Mexico,Gustavo A. Madero,Ciudad de Mexico - Gustavo A. Madero,19.4829,-99.1135,El Proceso,"On 17 September 2024, in Ciudad de Mexico - Gustavo A. Madero, two armed individuals on a motorbike arrived at Martin Carrera market, one of them got off the vehicle, entered the market, and shot and injured two people. The perpetrators fled on the motorbike, heading towards Mexico state.",0,MX09005,Gustavo A. Madero,2024-11-09,2025-11-09
MEX92948,2024-09-15,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Ciudad de Mexico,Iztapalapa,Ciudad de Mexico - Iztapalapa,19.359,-99.0926,El Universal (Mexico); La Jornada; La Silla Rota; Milenio,"On 15 September 2024, in Ciudad de Mexico - Iztapalapa, a man and a woman shot and killed an off-duty police officer of the Sub-Secretary of Intelligence and Investigation on Universidad avenue by Cerrada de Jacarandas, in Colonia Ejercito Constitucionalista. The perpetrators were arrested two days later. Another man who participated in the attack was arrested on 16 July 2025 and the authorities seized drugs. 1 fatality.",1,MX09007,Iztapalapa,2024-11-09,2025-11-09
MEX92949,2024-09-17,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Ciudad de Mexico,Tlahuac,Ciudad de Mexico - Tlahuac,19.2706,-99.0048,24 Horas (Mexico),"Around 17 September 2024 (as reported), in Ciudad de Mexico - Tlahuac, police officers clashed with a suspected member of La Familia Michoacana cartel in the intersection of Rio Ameca street and Cuauhtemoc avenue. The officers arrested the man. Casualties unknown.",0,MX09011,TlÃ¡huac,2024-11-09,2025-11-09
MEX92950,2024-09-16,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Ciudad de Mexico,Tlalpan,Ciudad de Mexico - Tlalpan,19.2883,-99.1671,La Silla Rota; Milenio; Noroeste,"Around 16 September 2024 (as reported), in Ciudad de Mexico - Tlalpan, armed individuals and police officers clashed on 5 de Febrero street, in Colonia San Miguel Xicalco. A police officer died. The clash took place when the officers intervened to stop a fight between residents that had resulted in the death of a man. The officers arrested the individual who shot at the officer and two women that threw stones and sticks to the officers. 2 fatalities.",2,MX09012,Tlalpan,2024-11-09,2025-11-09
MEX92955,2024-09-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Colima,Colima,Trapichillos,19.1601,-103.5246,Colima Noticias,"Around 12 September 2024 (as reported), in Trapichillos, Colima, a man was killed and the body was found with gunshot wounds and his hands tied up. 1 fatality.",1,MX06002,Colima,2024-11-09,2025-11-09
MEX92958,2024-09-16,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Colima,Manzanillo,Manzanillo,19.0532,-104.3164,Colima Noticias,"On 16 September 2024, in Manzanillo, Colima, police officers and two armed individuals on a motorbike clashed in Jardin de Salagua. An officer was injured and an armed individual was arrested. Police officers were chasing the armed individuals after they shot and injured a man near the pier. There were no fatalities.",0,MX06007,Manzanillo,2024-11-09,2025-11-09
MEX92961,2024-09-17,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Celaya,Celaya,20.5215,-100.814,Zona Franca,"Around 17 September 2024 (as reported), in Celaya, Guanajuato, two armed individuals shot and injured two men on Frida Khalo street, in Colonia Valle de los Naranjos.",0,MX11007,Celaya,2024-11-09,2025-11-09
MEX92962,2024-09-17,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Celaya,Celaya,20.5215,-100.814,Quadratin Oaxaca; Zona Franca,"On 17 September 2024, in Celaya, Guanajuato, armed individuals on a motorbike shot and killed a man on Abasolo street (drive-by). 1 fatality.",1,MX11007,Celaya,2024-11-09,2025-11-09
MEX92963,2024-09-18,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Celaya,Celaya,20.5215,-100.814,La Silla Rota,"On 18 September 2024, in Celaya, Guanajuato, unknown armed individuals shot and killed a prosecution inspector working for the municipality while he was on his way to work. The victim was an inspector of trades. 1 fatality.",1,MX11007,Celaya,2024-11-09,2025-11-09
MEX92974,2024-09-14,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Guanajuato,Salvatierra,La Calera,20.3016,-100.8461,24 Horas (Mexico); Zona Franca,"On 14 September 2024, in La Calera, Guanajuato, a woman and her son were shot and killed by unidentified armed individuals in their house. The woman was a municipal police officer in Tarimoro. 2 fatalities.",2,MX11028,Salvatierra,2024-11-09,2025-11-09
MEX92975,2024-09-20,2024,Political violence,Battles,Armed clash,484,North America,Mexico,Guanajuato,Santa Cruz de Juventino Rosas,Juventino Rosas,20.6432,-100.994,Milenio,"On 20 September 2024, in Juventino Rosas, Guanajuato, unknown armed individuals attacked a municipal policewoman traveling together with an agent of the Investigation Agency of the Attorney General's office on the Juventino Rosas-Salamanca highway near Colonia Ejidal Linda Vista. The woman police officer died as a result and the Investigative police officer was injured. 1 fatality, 1 injury.",1,MX11035,Santa Cruz de Juventino Rosas,2024-11-09,2025-11-09
MEX92997,2024-09-20,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Hidalgo,Ixmiquilpan,Ixmiquilpan,20.4849,-99.2188,La Silla Rota,"On 20 September 2024, in Ixmiquilpan, Hidalgo, armed individuals shot a man while he was leaving his home in Colonia Benito Juarez from a car (drive-by). The man died as a result. 1 fatality.",1,MX13030,Ixmiquilpan,2024-11-09,2025-11-09
MEX93003,2024-09-12,2024,Political violence,Violence against civilians,Attack,484,North America,Mexico,Jalisco,Guadalajara,Guadalajara,20.6764,-103.3422,Antena San Luis,"On 12 September 2024, in Guadalajara, Jalisco, an armed man killed a man. The victim was a known singer and had recently been released from prison after he was linked to criminal groups in Sonora. 1 fatality.",1,MX14039,Guadalajara,2024-11-09,2025-11-09
